"name","type","location"
"app-nttd-evl-odsidsrv-uc-01p-prvtendpt-uc-p.nic.5a58c69f-5058-41c1-a076-9f4da40fa74c","microsoft.network/networkinterfaces","centralus"
"app-nttd-evl-odsidsrv-uc-01u","microsoft.web/sites","centralus"
"app-nttd-evl-odsidsrv-uc-01u-prvtendpt-uc-u","microsoft.network/privateendpoints","centralus"
"app-nttd-evl-odsidsrv-uc-01u-prvtendpt-uc-u.nic.6a260c7a-cffb-4376-b280-e96ac154790b","microsoft.network/networkinterfaces","centralus"
"app-nttd-evl-odsidsrv-uc-02d","microsoft.web/sites","centralus"
"app-nttd-evl-odsidsrv-uc-02d-prvtendpt-uc-d","microsoft.network/privateendpoints","centralus"
"app-nttd-evl-odsidsrv-uc-02d-prvtendpt-uc-d.nic.4964537f-6bd2-4fad-894d-812121374649","microsoft.network/networkinterfaces","centralus"
"app-nttd-evl-odspsgp-uc-01d-prvtendpt-uc-d","microsoft.network/privateendpoints","centralus"
"app-nttd-evl-odspsgp-uc-01d-prvtendpt-uc-d.nic.95506baa-528d-43a6-b672-bf84b3cd9298","microsoft.network/networkinterfaces","centralus"
"app-nttd-evl-odspsgp-uc-01m","microsoft.web/sites","centralus"
"app-nttd-evl-odspsgp-uc-01m-prvtendpt-uc-m","microsoft.network/privateendpoints","centralus"
"app-nttd-evl-odspsgp-uc-01m-prvtendpt-uc-m.nic.ff8759d6-bd72-41a9-a806-193f3721aa1e","microsoft.network/networkinterfaces","centralus"
"app-nttd-evl-odspsgp-uc-01p","microsoft.web/sites","centralus"
"app-nttd-evl-odspsgp-uc-01p HTTP_Server_Error","microsoft.insights/metricalerts","global"
"app-nttd-evl-odspsgp-uc-01p Response_time_gt_2_sec","microsoft.insights/metricalerts","global"
"app-nttd-evl-odspsgp-uc-01p-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"app-nttd-evl-odspsgp-uc-01p-prvtendpt-uc-p.nic.8dec1061-c8f0-4eaa-9b6a-e124d59e245e","microsoft.network/networkinterfaces","centralus"
"app-nttd-evl-odspsgp-uc-01u","microsoft.web/sites","centralus"
"app-nttd-evl-odspsgp-uc-01u-prvtendpt-uc-u","microsoft.network/privateendpoints","centralus"
"app-nttd-evl-odspsgp-uc-01u-prvtendpt-uc-u.nic.856a52c9-c1b3-4e08-a7ac-8842ebdd5c3a","microsoft.network/networkinterfaces","centralus"
"app-nttd-evl-odspsgp-uc-02d","microsoft.web/sites","centralus"
"app-nttd-evl-odspsgp-uc-02d-prvtendpt-uc-d","microsoft.network/privateendpoints","centralus"
"app-nttd-evl-odspsgp-uc-02d-prvtendpt-uc-d.nic.25af36e3-78b1-4cb2-8eb2-22dbd48fadab","microsoft.network/networkinterfaces","centralus"
"app-nttd-evl-portalssvc-uc-01d","microsoft.web/sites","centralus"
"app-nttd-evl-portalssvc-uc-01m","microsoft.web/sites","centralus"
"app-nttd-evl-portalssvc-uc-01m-prvtendpt-uc-m","microsoft.network/privateendpoints","centralus"
"app-nttd-evl-portalssvc-uc-01m-prvtendpt-uc.nic.5ce24a62-fc9f-44c2-826e-498e3e91ecbe","microsoft.network/networkinterfaces","centralus"
"app-nttd-evl-portalssvc-uc-01p","microsoft.web/sites","centralus"
"app-nttd-evl-portalssvc-uc-01p HTTP_Server_Error","microsoft.insights/metricalerts","global"
"app-nttd-evl-portalssvc-uc-01p Response_time_gt_2_sec","microsoft.insights/metricalerts","global"
"app-nttd-evl-portalssvc-uc-01p-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"app-nttd-evl-portalssvc-uc-01p-prvtendpt-uc.nic.1bfb88fd-0113-4d35-9314-00de4edcd9e4","microsoft.network/networkinterfaces","centralus"
"app-nttd-evl-portalssvc-uc-01u","microsoft.web/sites","centralus"
"app-nttd-evl-portalssvc-uc-01u-prvtendpt-uc-d","microsoft.network/privateendpoints","centralus"
"app-nttd-evl-portalssvc-uc-01u-prvtendpt-uc-u","microsoft.network/privateendpoints","centralus"
"app-nttd-evl-portalssvc-uc-01u-prvtendpt-uc.nic.682b8dff-e7aa-498b-b0fa-fa5ff2294bc2","microsoft.network/networkinterfaces","centralus"
"app-nttd-evl-portalssvc-uc-01u-prvtendpt-uc.nic.97f7b3b1-cf5c-4add-8a19-e7d23aa702fe","microsoft.network/networkinterfaces","centralus"
"app-nttd-evl-portalsui-maint-uc-01p","microsoft.web/sites","centralus"
"app-nttd-evl-portalsui-maint-uc-01p-prvtend.nic.9e7d4aef-9050-4905-8d07-7ab8d94c7dde","microsoft.network/networkinterfaces","centralus"
"app-nttd-evl-portalsui-maint-uc-01p-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"app-nttd-evl-portalsui-uc-01d","microsoft.web/sites","centralus"
"app-nttd-evl-portalsui-uc-01d-prvtendpt-uc-.nic.7cf936ad-fe7c-4e42-a455-dac979c152a0","microsoft.network/networkinterfaces","centralus"
"app-nttd-evl-portalsui-uc-01d-prvtendpt-uc-d","microsoft.network/privateendpoints","centralus"
"app-nttd-evl-portalsui-uc-01m","microsoft.web/sites","centralus"
"app-nttd-evl-portalsui-uc-01m-prvtendpt-uc-.nic.f2ef8f37-6d61-4abc-9119-1b5b7035e769","microsoft.network/networkinterfaces","centralus"
"app-nttd-evl-portalsui-uc-01m-prvtendpt-uc-m","microsoft.network/privateendpoints","centralus"
"app-nttd-evl-portalsui-uc-01p","microsoft.web/sites","centralus"
"app-nttd-evl-portalsui-uc-01p HTTP_Server_Error","microsoft.insights/metricalerts","global"
"app-nttd-evl-portalsui-uc-01p Response_time_gt_2_sec","microsoft.insights/metricalerts","global"
"app-nttd-evl-portalsui-uc-01p-prvtendpt-uc-.nic.460f368c-a582-4c93-98ed-d4dbee872fab","microsoft.network/networkinterfaces","centralus"
"app-nttd-evl-portalsui-uc-01p-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"app-nttd-evl-portalsui-uc-01p/app-nttd-evl-portalsui-uc-02ps","microsoft.web/sites/slots","centralus"
"app-nttd-evl-portalsui-uc-01u","microsoft.web/sites","centralus"
"app-nttd-evl-portalsui-uc-01u-prvtendpt-uc-.nic.ce8bd701-7e62-4d5b-8ef5-ee64277ff3d0","microsoft.network/networkinterfaces","centralus"
"app-nttd-evl-portalsui-uc-01u-prvtendpt-uc-u","microsoft.network/privateendpoints","centralus"
"app-nttd-evl-portalsui-uc-02ps-prvtendpt","microsoft.network/privateendpoints","centralus"
"app-nttd-evl-portalsui-uc-02ps-prvtendpt-nic","microsoft.network/networkinterfaces","centralus"
"app-nttd-mtl-oaiweb-ue2-01d","microsoft.insights/components","eastus2"
"app-nttd-mtl-oaiweb-ue2-01d","microsoft.web/sites","eastus2"
"app-nttd-mtl-oaiweb-ue2-01d-prvtendpt-ue2-d","microsoft.network/privateendpoints","eastus2"
"app-nttd-mtl-oaiweb-ue2-01d-prvtendpt-ue2-d.nic.97b3c931-3131-4a11-b7c4-d7b28c17f015","microsoft.network/networkinterfaces","eastus2"
"app-nttd-pr-emswebapi-uc-01d","microsoft.web/sites","centralus"
"app-nttd-pr-emswebapi-uc-01d-prvtendpt-uc-d","microsoft.network/privateendpoints","centralus"
"app-nttd-pr-emswebapi-uc-01d-prvtendpt-uc-d.nic.83c142fd-b4a9-402a-8028-af2ca3cd2b67","microsoft.network/networkinterfaces","centralus"
"app-nttd-pr-emswebui-uc-01d","microsoft.web/sites","centralus"
"app-nttd-pr-emswebui-uc-01d-prvtendpt-uc-d","microsoft.network/privateendpoints","centralus"
"app-nttd-pr-emswebui-uc-01d-prvtendpt-uc-d.nic.2247b7e8-7344-406d-8402-a44efd47b0f3","microsoft.network/networkinterfaces","centralus"
"app-nttd-tag-crdbtfe-ue2-01d","microsoft.web/sites","eastus2"
"app-nttd-tag-crdbtfe-ue2-01d-prvtendpt-ue2-.nic.25163a7e-06aa-45ca-893e-ebfe690e392c","microsoft.network/networkinterfaces","eastus2"
"app-nttd-tag-crdbtfe-ue2-01d-prvtendpt-ue2-d","microsoft.network/privateendpoints","eastus2"
"app-nttd-tag-crdbtfe-ue2-01p","microsoft.web/sites","eastus2"
"app-nttd-tag-crdbtfe-ue2-01p-prvtendpt-ue2-.nic.ef852cb3-6c9a-4c93-b3ce-b4e2c5071f35","microsoft.network/networkinterfaces","eastus2"
"app-nttd-tag-crdbtfe-ue2-01p-prvtendpt-ue2-p","microsoft.network/privateendpoints","eastus2"
"app-nttd-tag-errhndlui-uc-01d","microsoft.web/sites","centralus"
"app-nttd-tag-errhndlui-uc-01d-prvtendpt-uc-.nic.b629ad2c-d09f-4aa2-adc3-cc6f9651b4ab","microsoft.network/networkinterfaces","centralus"
"app-nttd-tag-errhndlui-uc-01d-prvtendpt-uc-d","microsoft.network/privateendpoints","centralus"
"app-nttd-tag-errhndlui-uc-01u","microsoft.web/sites","centralus"
"app-nttd-tag-errhndlui-uc-01u-prvtendpt-uc-.nic.e8ced412-b2ac-4869-955c-bdb9355a264a","microsoft.network/networkinterfaces","centralus"
"app-nttd-tag-errhndlui-uc-01u-prvtendpt-uc-u","microsoft.network/privateendpoints","centralus"
"app-nttd-tag-insightanalytics-uc-01p","microsoft.web/sites","centralus"
"app-nttd-tag-insightanalytics-uc-01p-prvten.nic.8f3532a8-5bbc-4e1f-89a2-29404f8f6629","microsoft.network/networkinterfaces","centralus"
"app-nttd-tag-insightanalytics-uc-01p-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"app-nttd-tag-insightbi-uc-01p","microsoft.web/sites","centralus"
"app-nttd-tag-insightbi-uc-01p-prvtendpt-uc-.nic.06bbe35d-3086-438a-a305-241d473b18ed","microsoft.network/networkinterfaces","centralus"
"app-nttd-tag-insightbi-uc-01p-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"app-nttd-tag-lumico-uc-01d","microsoft.web/sites","centralus"
"app-nttd-tag-lumico-uc-01d-prvtendpt-uc-d","microsoft.network/privateendpoints","centralus"
"app-nttd-tag-lumico-uc-01d-prvtendpt-uc-d.nic.9ed0625d-1e58-46da-a504-d5d1a17808a6","microsoft.network/networkinterfaces","centralus"
"app-nttd-tag-pmiclacapi-uc-01d","microsoft.web/sites","centralus"
"app-nttd-tag-pmiclacapi-uc-01d-prvtendpt-uc-d","microsoft.network/privateendpoints","centralus"
"app-nttd-tag-pmiclacapi-uc-01d-prvtendpt-uc.nic.3603f7d2-0ec5-415e-8cf6-27eb74520992","microsoft.network/networkinterfaces","centralus"
"app-nttd-tag-pmiclacapi-uc-01m","microsoft.web/sites","centralus"
"app-nttd-tag-pmiclacapi-uc-01m-prvtendpt-uc-m","microsoft.network/privateendpoints","centralus"
"app-nttd-tag-pmiclacapi-uc-01m-prvtendpt-uc.nic.c8e5a26c-ed99-4b85-bb9c-ae95c47bcdf7","microsoft.network/networkinterfaces","centralus"
"app-nttd-tag-pmiclacapi-uc-01p","microsoft.web/sites","centralus"
"app-nttd-tag-pmiclacapi-uc-01p-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"app-nttd-tag-pmiclacapi-uc-01p-prvtendpt-uc.nic.26ddb8a6-6820-45b7-91ba-036ab03609ce","microsoft.network/networkinterfaces","centralus"
"app-nttd-tag-pmiclacapi-uc-01u","microsoft.web/sites","centralus"
"app-nttd-tag-pmiclacapi-uc-01u-prvtendpt-uc-u","microsoft.network/privateendpoints","centralus"
"app-nttd-tag-pmiclacapi-uc-01u-prvtendpt-uc.nic.ef93ab7f-cc7e-435a-92cb-deb6621d31a1","microsoft.network/networkinterfaces","centralus"
"app-nttd-tag-printformssvc-uc-01d","microsoft.web/sites","centralus"
"app-nttd-tag-printformssvc-uc-01d-prvtendpt-uc-d","microsoft.network/privateendpoints","centralus"
"app-nttd-tag-printformssvc-uc-01d-prvtendpt.nic.2145528c-f2f2-4189-80d3-0855bdbb1553","microsoft.network/networkinterfaces","centralus"
"app-nttd-tag-printformssvc-uc-01m","microsoft.web/sites","centralus"
"app-nttd-tag-printformssvc-uc-01m-prvtendpt-uc-m","microsoft.network/privateendpoints","centralus"
"app-nttd-tag-printformssvc-uc-01m-prvtendpt.nic.a8f64934-a31f-4513-85d6-3f1e5293b321","microsoft.network/networkinterfaces","centralus"
"app-nttd-tagdemo-portalssvc-uc-01u","microsoft.web/sites","centralus"
"app-nttd-tagdemo-portalssvc-uc-01u-prvtendp.nic.3fa4469d-c75a-47e9-9265-470038246506","microsoft.network/networkinterfaces","centralus"
"app-nttd-tagdemo-portalssvc-uc-01u-prvtendpt-uc-u","microsoft.network/privateendpoints","centralus"
"app-nttd-tagdemo-portalssvc-uc-02u","microsoft.web/sites","centralus"
"app-nttd-tagdemo-portalssvc-uc-02u-prvtendp.nic.3edd73e6-61e9-48d3-8aae-877cc6eb6655","microsoft.network/networkinterfaces","centralus"
"app-nttd-tagdemo-portalssvc-uc-02u-prvtendpt-uc-u","microsoft.network/privateendpoints","centralus"
"app-nttd-tagdemo-portalsui-uc-01u","microsoft.web/sites","centralus"
"app-nttd-tagdemo-portalsui-uc-01u-prvtendpt-uc-u","microsoft.network/privateendpoints","centralus"
"app-nttd-tagdemo-portalsui-uc-01u-prvtendpt.nic.2a891511-31c2-405a-a8e2-b7d9d032afb4","microsoft.network/networkinterfaces","centralus"
"app-tag-claims-uc-m","microsoft.web/sites","centralus"
"app-tag-claims-uc-m/app-tag-claims-uc-main","microsoft.web/sites/slots","centralus"
"app-tag-portals-svc-uc-m","microsoft.web/sites","centralus"
"app-tag-portalsui-prvtendpt-uc-m","microsoft.network/privateendpoints","centralus"
"app-tag-portalsui-prvtendpt-uc-m.nic.fce3860c-1d2d-4155-9f89-97c02e002739","microsoft.network/networkinterfaces","centralus"
"app-tag-portalsui-uc-m","microsoft.web/sites","centralus"
"app3_data_01","microsoft.compute/disks","centralus"
"appcfg-rg-evl-azappsasp-uc-d","microsoft.appconfiguration/configurationstores","centralus"
"appcnfgnttdtaguc01p","microsoft.appconfiguration/configurationstores","centralus"
"appcnfgnttdtaguc01p-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"appcnfgnttdtaguc01p-prvtendpt-uc-p-nic","microsoft.network/networkinterfaces","centralus"
"appgw-tag-nonprod-uc-np","microsoft.network/applicationgateways","centralus"
"appgw-tag-prod-uc-p","microsoft.network/applicationgateways","centralus"
"appgw-tag-prod-uc-p failed backends","microsoft.insights/scheduledqueryrules","centralus"
"appi-evl-Calconv-uc-p","microsoft.insights/components","centralus"
"appi-evl-Dgmonapi-uc-d","microsoft.insights/components","centralus"
"appi-evl-LifeSys-slafilter-uc-p","microsoft.insights/components","centralus"
"appi-evl-Lifesys-sla-uc-p","microsoft.insights/components","centralus"
"appi-evl-TreasuryRateLoad-uc-01d","microsoft.insights/components","centralus"
"appi-evl-calconv-uc-01d","microsoft.insights/components","centralus"
"appi-evl-calconv-uc-01m","microsoft.insights/components","centralus"
"appi-evl-calconv-uc-01u","microsoft.insights/components","centralus"
"appi-evl-claims-uc-02u","microsoft.insights/components","centralus"
"appi-evl-claims-uc-03u","microsoft.insights/components","centralus"
"appi-evl-claims-uc-d","microsoft.insights/components","centralus"
"appi-evl-claims-uc-m","microsoft.insights/components","centralus"
"appi-evl-claims-uc-p","microsoft.insights/components","centralus"
"appi-evl-claims-uc-u","microsoft.insights/components","centralus"
"appi-evl-claimsbatchjob-uc-p","microsoft.insights/components","centralus"
"appi-evl-dgmonapi-uc-m","microsoft.insights/components","centralus"
"appi-evl-dgmonapi-uc-p","microsoft.insights/components","centralus"
"appi-evl-dgmonapi-uc-u","microsoft.insights/components","centralus"
"appi-evl-dgmonui-uc-d","microsoft.insights/components","centralus"
"appi-evl-dgmonui-uc-m","microsoft.insights/components","centralus"
"appi-evl-dgmonui-uc-p","microsoft.insights/components","centralus"
"appi-evl-dgmonui-uc-u","microsoft.insights/components","centralus"
"appi-evl-dig-uc-p","microsoft.insights/components","centralus"
"appi-evl-digarchive-uc-d","microsoft.insights/components","centralus"
"appi-evl-docgen-uc-d","microsoft.insights/components","centralus"
"appi-evl-docgen-uc-m","microsoft.insights/components","centralus"
"appi-evl-dtcc-uc-d","microsoft.insights/components","centralus"
"appi-evl-dtcc-uc-p","microsoft.insights/components","centralus"
"appi-evl-dtccasp01-uc-d","microsoft.insights/components","centralus"
"appi-evl-dtccasp01-uc-m","microsoft.insights/components","centralus"
"appi-evl-dtccasp01-uc-u","microsoft.insights/components","centralus"
"appi-evl-errhndl-uc-01d","microsoft.insights/components","centralus"
"appi-evl-errhndl-uc-01m","microsoft.insights/components","centralus"
"appi-evl-errhndl-uc-01u","microsoft.insights/components","centralus"
"appi-evl-errhndl-uc-p","microsoft.insights/components","centralus"
"appi-evl-errhndlapi-uc-d","microsoft.insights/components","centralus"
"appi-evl-errhndlapi-uc-m","microsoft.insights/components","centralus"
"appi-evl-errhndlui-uc-d","microsoft.insights/components","centralus"
"appi-evl-errhndlui-uc-u","microsoft.insights/components","centralus"
"appi-evl-instramart-uc-01d","microsoft.insights/components","centralus"
"appi-evl-instramart-uc-01p","microsoft.insights/components","centralus"
"appi-evl-instramart-uc-01u","microsoft.insights/components","centralus"
"appi-evl-intramart-uc-01m","microsoft.insights/components","centralus"
"appi-evl-ods-uc-d","microsoft.insights/components","centralus"
"appi-evl-ods-uc-d","microsoft.insights/components","centralus"
"appi-evl-ods-uc-m","microsoft.insights/components","centralus"
"appi-evl-ods-uc-m","microsoft.insights/components","centralus"
"appi-evl-ods-uc-p","microsoft.insights/components","centralus"
"appi-evl-ods-uc-u","microsoft.insights/components","centralus"
"appi-evl-ods-uc-u","microsoft.insights/components","centralus"
"appi-evl-portals-uc-d","microsoft.insights/components","centralus"
"appi-evl-portals-uc-m","microsoft.insights/components","centralus"
"appi-evl-portals-uc-m","microsoft.insights/components","centralus"
"appi-evl-portals-uc-p","microsoft.insights/components","centralus"
"appi-evl-portals-uc-u","microsoft.insights/components","centralus"
"appi-evl-portalsui-uc-m","microsoft.insights/components","eastus2"
"appi-evl-smcevntrecon-uc-p","microsoft.insights/components","centralus"
"appi-evl-smcevntreconasp-uc-u","microsoft.insights/components","centralus"
"appi-lifeSys-pubsub-uc-01d","microsoft.insights/components","centralus"
"appi-lifeSys-sla-uc-01d","microsoft.insights/components","centralus"
"appi-lifeSys-sla-uc-01m","microsoft.insights/components","centralus"
"appi-lifeSys-sla-uc-01u","microsoft.insights/components","centralus"
"appi-lifeSys-slafilter-uc-01d","microsoft.insights/components","centralus"
"appi-lifeSys-slafilter-uc-01m","microsoft.insights/components","centralus"
"appi-lifeSys-slafilter-uc-01u","microsoft.insights/components","centralus"
"appi-ntt-portals-ui-dev","microsoft.insights/components","centralus"
"appi-pr-ems-uc-d","microsoft.insights/components","centralus"
"appi-pr-emswebapi-uc-d","microsoft.insights/components","centralus"
"appi-pr-emswebui-uc-d","microsoft.insights/components","centralus"
"appi-sre-fnolclaims-uc-01d","microsoft.insights/components","centralus"
"appi-sre-fnolclaims-uc-01m","microsoft.insights/components","centralus"
"appi-sre-fnolclaims-uc-01p","microsoft.insights/components","centralus"
"appi-sre-fnolclaims-uc-01u","microsoft.insights/components","centralus"
"appi-tag-TreasuryRateLoad-uc-p","microsoft.insights/components","centralus"
